Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
269.967	78467.8	98.1818	45.679	5004.86	34222.7	114.134	106.26	118.065	88.8386	4484.84	737.897	4.12169	4.8623	0	0.314033	0.315754	0	2361.25	0.0367687	0	11.0537	0.767414	37.0897	32.9777	206141	1607.48	1.04942	0.0557348	0.0557348	170.23	130.637	19.0426	48.5976	17.5266	49.6856	1033.23	19.4353	49.8505	1033.23	19.3025	49.8642	174.097	37.9905	2.5297	0	2.5297	0	0.289096	1.28402	0.749044	0	2.70254	1.481	0.972299	0.550669	0	0.669618	0	0.669618	2.89441	1.88451	31602.9	1.73445	68397.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
270.978	78467.8	98.1818	45.6746	5004.22	34223.4	88.8757	106.281	118.086	88.8577	4484.41	737.897	4.05136	4.86229	0	0.312456	0.316492	0	2361.25	0.0367687	0	11.0537	0.765537	37.0899	32.9774	174419	937.7	0.915413	0.0556511	0.0556511	169.06	129.422	18.9715	48.8539	17.4271	49.7141	1033.23	19.335	49.8183	1033.23	19.2028	49.8294	174.097	37.9905	2.52877	0	2.52877	0	0.249635	-2.43874	0.748218	0	2.69694	1.47605	0.972793	0.547201	0	0.666757	0	0.666757	2.88958	1.88003	31563.8	1.72685	68436.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
271.989	78467.8	98.1818	45.6645	5003.59	34224	102.297	106.318	118.125	88.8923	4483.43	737.897	4.07775	4.86214	0	0.309269	0.316318	0	2361.25	0.0367687	0	11.0537	0.766114	37.0902	32.977	201195	1210.6	1.17735	0.0558133	0.0558133	169.43	129.802	18.8618	48.7733	17.3754	49.6402	1033.23	19.235	49.7434	1033.23	19.1035	49.7454	174.097	37.9905	2.52874	0	2.52874	0	0.294713	-1.67209	0.747465	0	2.69091	1.47231	0.973324	0.543581	0	0.662905	0	0.662905	2.88467	1.87533	31525	1.71997	68475	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
273	78467.8	98.1818	45.6531	5002.98	34224.6	117.958	106.348	118.157	88.9216	4482.3	737.897	4.09139	4.86181	0	0.30622	0.317589	0	2361.25	0.0367687	0	11.0537	0.766501	37.0904	32.9767	191236	1737.63	0.985075	0.0557439	0.0557439	169.682	130.061	18.7004	49.2237	17.2699	49.7661	1033.23	19.1287	49.9532	1033.23	18.9976	49.9691	174.097	37.9905	2.52849	0	2.52849	0	0.290915	-0.0336324	0.746672	0	2.68528	1.4692	0.973811	0.540279	0	0.661732	0	0.661732	2.87982	1.87096	31486.3	1.71277	68513.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
274.011	78467.8	98.1818	45.6468	5002.34	34225.2	92.9519	106.361	118.17	88.9346	4481.68	737.897	4.02969	4.86157	0	0.304512	0.316766	0	2361.25	0.0367687	0	11.0537	0.764764	37.0907	32.9763	182881	1005.05	1.06241	0.0557339	0.0557339	168.606	128.944	18.6763	48.9061	17.1479	49.7117	1033.23	19.0292	49.8698	1033.23	18.8987	49.8783	174.097	37.9905	2.52768	0	2.52768	0	0.252762	-0.825439	0.74588	0	2.67948	1.46407	0.974311	0.536814	0	0.656884	0	0.656884	2.87494	1.86636	31447.7	1.70562	68552.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
275.022	78467.8	98.1818	45.6325	5001.72	34225.8	107.899	106.384	118.193	88.9593	4480.28	737.897	4.09835	4.86096	0	0.30134	0.316555	0	2361.25	0.0367687	0	11.0537	0.765312	37.0909	32.976	205376	1377.13	1.19615	0.0558592	0.0558592	168.955	129.303	18.5548	48.8101	17.036	49.715	1033.23	18.9275	49.9252	1033.23	18.7974	49.9334	174.097	37.9905	2.52799	0	2.52799	0	0.28692	10.1425	0.745127	0	2.6736	1.46061	0.974814	0.533428	0	0.653345	0	0.653345	2.87003	1.8618	31409.3	1.69886	68590.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
276.033	78467.8	98.1818	45.6161	5001.1	34226.5	111.774	106.406	118.214	88.9834	4478.67	737.897	4.06162	4.86023	0	0.298743	0.319992	0	2361.25	0.0367687	0	11.0537	0.76515	37.0912	32.9756	174147	1520.5	0.914209	0.0557096	0.0557096	168.864	129.206	18.4514	50.0773	16.9398	49.8463	1033.23	18.825	50.0184	1033.23	18.695	50.0338	174.097	37.9905	2.52726	0	2.52726	0	0.279176	-1.89892	0.74432	0	2.6681	1.45716	0.975277	0.530302	0	0.654696	0	0.654696	2.86518	1.85753	31371.1	1.69166	68628.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
277.044	78467.8	98.1818	45.6074	5000.45	34227.1	97.4445	106.417	118.225	88.9953	4477.81	737.897	4.04174	4.85984	0	0.296617	0.317036	0	2361.25	0.0367687	0	11.0537	0.763965	37.0914	32.9753	193219	1092.83	1.12594	0.0558564	0.0558564	168.138	128.451	18.3639	48.9536	16.8359	49.7826	1033.23	18.7258	49.9265	1033.23	18.5971	49.9328	174.097	37.9905	2.5268	0	2.5268	0	0.271101	-1.44723	0.743567	0	2.66215	1.45236	0.975778	0.526894	0	0.647419	0	0.647419	2.86025	1.85286	31333	1.68499	68667	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
278.056	78467.8	98.1818	45.5895	4999.84	34227.7	114.258	106.437	118.245	89.0179	4476.06	737.897	4.1019	4.85903	0	0.293468	0.316724	0	2361.25	0.0367687	0	11.0537	0.764465	37.0917	32.9749	206230	1606.3	1.05091	0.0559244	0.0559244	168.456	128.779	18.2197	48.8217	16.7771	49.8985	1033.23	18.6228	50.0725	1033.23	18.4941	50.086	174.097	37.9905	2.52697	0	2.52697	0	0.286911	1.3226	0.742808	0	2.65642	1.44921	0.976254	0.523737	0	0.64443	0	0.64443	2.85535	1.84846	31295.1	1.67831	68704.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
279.067	78467.8	98.1818	45.5806	4999.2	34228.3	89.0389	106.447	118.254	89.0286	4475.18	737.897	4.03206	4.85861	0	0.291901	0.317459	0	2361.25	0.0367687	0	11.0537	0.762567	37.0919	32.9746	174644	939.729	0.91713	0.055796	0.055796	167.298	127.576	18.2102	49.0763	16.6271	49.9266	1033.23	18.5247	50.0393	1033.23	18.3962	50.0502	174.097	37.9905	2.52602	0	2.52602	0	0.246524	-2.44146	0.742003	0	2.65089	1.44446	0.976709	0.520643	0	0.64183	0	0.64183	2.85047	1.8441	31257.4	1.67125	68742.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
280.078	78467.8	98.1818	45.5629	4998.57	34229	102.426	106.465	118.272	89.0489	4473.45	737.897	4.05826	4.85778	0	0.288766	0.31729	0	2361.25	0.0367687	0	11.0537	0.763146	37.0922	32.9742	201324	1211.68	1.17878	0.0559372	0.0559372	167.661	127.95	18.0259	48.9949	16.5992	49.8522	1033.23	18.4263	49.9636	1033.23	18.2985	49.9652	174.097	37.9905	2.52598	0	2.52598	0	0.288281	-1.69903	0.741272	0	2.64494	1.44089	0.977197	0.517418	0	0.638318	0	0.638318	2.84552	1.83953	31219.7	1.66489	68780.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
281.089	78467.8	100	45.4117	4997.95	34229.6	118.613	107.093	118.627	89.8165	4541.17	737.897	4.08358	4.85056	0	0.285707	0.318302	0	2361.25	0.0367687	0	11.0537	0.763452	37.0924	32.9739	197569	1728.68	1.01465	0.0561753	0.0561753	167.858	128.152	17.9473	49.3534	16.4392	49.9781	1033.23	18.3218	50.1695	1033.23	18.194	50.1848	174.097	37.9905	2.52582	0	2.52582	0	0.290078	0.281031	0.74051	0	2.63929	1.43785	0.977654	0.514419	0	0.636875	0	0.636875	2.84061	1.83521	31182.3	1.65829	68817.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
282.1	78467.8	100	45.1755	4997.31	34230.2	91.4605	107.088	118.613	89.8171	4517.55	737.897	4.01922	4.83974	0	0.284129	0.317804	0	2361.25	0.0367687	0	11.0537	0.761655	37.0927	32.9736	179548	975.965	0.992138	0.0562185	0.0562185	166.77	127.021	17.8734	49.1509	16.4127	50.0077	1033.23	18.2249	50.0991	1033.23	18.0979	50.1083	174.097	37.9905	2.52493	0	2.52493	0	0.242986	-0.637311	0.739732	0	2.63359	1.4329	0.978113	0.511338	0	0.632957	0	0.632957	2.83567	1.83074	31145	1.6516	68855	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
283.111	78467.8	98.1818	45.0458	4996.68	34230.9	105.265	106.277	118.012	88.9569	4422.68	737.897	4.07425	4.83034	0	0.281038	0.317616	0	2361.25	0.0367687	0	11.0537	0.762188	37.0929	32.9732	202785	1293.36	1.19042	0.0562631	0.0562631	167.103	127.364	17.7616	49.0639	16.302	49.9256	1033.23	18.128	50.0428	1033.23	18.0014	50.0431	174.097	37.9905	2.52515	0	2.52515	0	0.29754	4.9131	0.739002	0	2.62777	1.42956	0.978579	0.508305	0	0.629678	0	0.629678	2.83071	1.82629	31107.8	1.64536	68892.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
284.122	78467.8	98.1818	45.2402	4996.07	34231.5	115.529	106.207	117.928	88.9177	4441.77	737.897	4.05933	4.83653	0	0.278249	0.319647	0	2361.25	0.0367687	0	11.0537	0.762505	37.0931	32.9729	180323	1670.34	0.939583	0.0556442	0.0556442	167.306	127.571	17.6337	49.8021	16.1925	50.057	1033.23	18.0249	50.2473	1033.23	17.8982	50.2632	174.097	37.9905	2.52462	0	2.52462	0	0.275252	-0.94055	0.738218	0	2.62235	1.42654	0.979005	0.505536	0	0.629954	0	0.629954	2.82583	1.82215	31070.8	1.63869	68929.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
285.133	78467.8	100	45.2725	4995.42	34232.1	95.0021	106.563	117.975	89.4828	4527.25	737.897	4.01995	4.84411	0	0.276394	0.318057	0	2361.25	0.0367687	0	11.0537	0.760782	37.0934	32.9725	187674	1041.65	1.09306	0.055929	0.055929	166.269	126.495	17.5965	49.1947	16.1058	49.9983	1033.23	17.9278	50.1577	1033.23	17.8023	50.1653	174.097	37.9905	2.524	0	2.524	0	0.253924	-1.0453	0.737472	0	2.61655	1.42174	0.979461	0.502523	0	0.624289	0	0.624289	2.82087	1.81765	31033.9	1.63238	68966.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
286.144	78467.8	100	44.9584	4994.8	34232.7	108.838	106.91	118.391	89.7138	4495.84	737.897	4.08859	4.82488	0	0.273319	0.317881	0	2361.25	0.0367687	0	11.0537	0.761241	37.0936	32.9722	206023	1399.25	1.19343	0.0561236	0.0561236	166.555	126.789	17.4917	49.1113	15.9736	50.0071	1033.23	17.8279	50.2586	1033.23	17.702	50.2698	174.097	37.9905	2.52433	0	2.52433	0	0.271086	1.00041	0.736745	0	2.61078	1.41846	0.979911	0.499629	0	0.621254	0	0.621254	2.81591	1.81326	30997.2	1.62626	69002.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
287.156	78467.8	100	44.7573	4994.17	34233.3	113.306	106.757	118.199	89.6216	4475.73	737.897	4.05557	4.81285	0	0.270731	0.320795	0	2361.25	0.0367687	0	11.0537	0.761189	37.0939	32.9718	177286	1576.26	0.929308	0.0556077	0.0556077	166.533	126.763	17.3553	50.1835	15.9098	50.1364	1033.23	17.7296	50.3195	1033.23	17.6039	50.3352	174.097	37.9905	2.52364	0	2.52364	0	0.267478	-1.48083	0.735968	0	2.60534	1.4152	0.980329	0.496935	0	0.622352	0	0.622352	2.81099	1.80911	30960.6	1.61977	69039.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
288.167	78467.8	100	44.6876	4993.53	34234	96.1069	106.692	118.11	89.5915	4468.76	737.897	4.02771	4.80807	0	0.268766	0.318416	0	2361.25	0.0367687	0	11.0537	0.759719	37.0941	32.9715	189362	1062.12	1.10427	0.0563264	0.0563264	165.658	125.853	17.2575	49.2764	15.8261	50.0746	1033.23	17.633	50.2326	1033.23	17.5082	50.2398	174.097	37.9905	2.52314	0	2.52314	0	0.257748	-1.22628	0.735237	0	2.59953	1.41059	0.980775	0.494031	0	0.616139	0	0.616139	2.80601	1.80463	30924.1	1.61369	69075.9	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
289.178	78467.8	100	44.5675	4992.91	34234.6	110.288	106.605	117.993	89.55	4456.75	737.897	4.09732	4.80039	0	0.265725	0.318206	0	2361.25	0.0367687	0	11.0537	0.760176	37.0944	32.9711	205465	1448.29	1.14097	0.0566723	0.0566723	165.941	126.144	17.1789	49.1817	15.7305	50.1027	1033.23	17.533	50.346	1033.23	17.4091	50.3579	174.097	37.9905	2.52348	0	2.52348	0	0.27671	1.1757	0.734509	0	2.59386	1.40747	0.981206	0.491298	0	0.613255	0	0.613255	2.80106	1.80034	30887.8	1.60767	69112.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
290.189	78467.8	100	44.4862	4992.29	34235.2	109.41	106.535	117.911	89.5014	4448.62	737.897	4.04918	4.79499	0	0.263356	0.322487	0	2361.25	0.0367687	0	11.0537	0.759341	37.0946	32.9708	173074	1433.29	0.910554	0.0556974	0.0556974	165.45	125.633	17.0831	50.778	15.6479	50.2152	1033.23	17.4359	50.3851	1033.23	17.3121	50.4	174.097	37.9905	2.52269	0	2.52269	0	0.258401	-2.14003	0.73373	0	2.58849	1.40406	0.981608	0.488725	0	0.614969	0	0.614969	2.79615	1.79625	30851.6	1.60128	69148.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
291.2	78467.8	100	44.4608	4991.65	34235.9	97.26	106.499	117.872	89.4727	4446.08	737.897	4.03231	4.79298	0	0.261202	0.318728	0	2361.25	0.0367687	0	11.0537	0.758635	37.0949	32.9704	192205	1089.74	1.12226	0.0560055	0.0560055	165.039	125.204	16.9808	49.3429	15.5408	50.1505	1033.23	17.3399	50.3001	1033.23	17.2169	50.3066	174.097	37.9905	2.5223	0	2.5223	0	0.264536	-1.42332	0.733012	0	2.58271	1.39969	0.982042	0.485945	0	0.608128	0	0.608128	2.79116	1.79182	30815.6	1.5954	69184.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
292.211	78467.8	100	44.4236	4991.04	34236.5	111.897	106.449	117.819	89.4346	4442.36	737.897	4.09912	4.79004	0	0.258172	0.318486	0	2361.25	0.0367687	0	11.0537	0.759081	37.0951	32.9701	208449	1520.19	1.06342	0.055864	0.055864	165.313	125.486	16.8951	49.2363	15.4388	50.2287	1033.23	17.2406	50.4309	1033.23	17.1179	50.4436	174.097	37.9905	2.5226	0	2.5226	0	0.270111	1.37129	0.732284	0	2.57713	1.39666	0.982455	0.483353	0	0.605424	0	0.605424	2.78622	1.78762	30779.7	1.58949	69220.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
293.222	78467.8	100	44.3967	4990.41	34237.1	103.801	106.436	117.807	89.4269	4439.67	737.897	4.03982	4.78839	0	0.256095	0.325107	0	2361.25	0.0367687	0	11.0537	0.756816	37.0954	32.9697	172231	1246.1	0.907878	0.0553265	0.0553265	163.984	124.106	16.7943	51.7358	15.3195	50.294	1033.23	17.1445	50.4454	1033.23	17.0224	50.4593	174.097	37.9905	2.52176	0	2.52176	0	0.244391	-2.53047	0.731508	0	2.5718	1.39297	0.982845	0.480875	0	0.607235	0	0.607235	2.78131	1.78356	30744	1.58321	69256	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
294.233	78467.8	100	44.3857	4989.77	34237.7	98.5727	106.444	117.817	89.4347	4438.57	737.897	4.03441	4.78802	0	0.253659	0.319027	0	2361.25	0.0367687	0	11.0537	0.757549	37.0956	32.9694	194820	1117.03	1.13861	0.0560712	0.0560712	164.424	124.559	16.68	49.4043	15.2458	50.2265	1033.23	17.049	50.3675	1033.23	16.9271	50.373	174.097	37.9905	2.52149	0	2.52149	0	0.256354	-1.61821	0.730802	0	2.56603	1.38892	0.983267	0.478213	0	0.600377	0	0.600377	2.77633	1.77918	30708.3	1.57753	69291.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
295.244	78467.8	100	44.37	4989.16	34238.3	113.775	106.478	117.86	89.4631	4437	737.897	4.0905	4.78805	0	0.250637	0.318743	0	2361.25	0.0367687	0	11.0537	0.757967	37.0959	32.969	206068	1587.61	1.05169	0.056058	0.056058	164.68	124.822	16.5968	49.283	15.1528	50.3452	1033.23	16.9497	50.5182	1033.23	16.8279	50.5319	174.097	37.9905	2.52169	0	2.52169	0	0.282101	1.41436	0.730078	0	2.56052	1.38599	0.983666	0.475746	0	0.59792	0	0.59792	2.77139	1.77505	30672.8	1.57174	69327.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
296.256	78467.8	100	44.365	4988.52	34239	95.8182	106.52	117.919	89.4923	4436.5	737.897	4.02764	4.7888	0	0.248954	0.3271	0	2361.25	0.0367687	0	11.0537	0.755343	37.0961	32.9686	172847	1043.15	0.909783	0.0556778	0.0556778	163.152	123.236	16.4946	52.5397	15.0747	50.3727	1033.23	16.8547	50.5041	1033.23	16.7333	50.5167	174.097	37.9905	2.52087	0	2.52087	0	0.243491	-2.68503	0.729309	0	2.55519	1.38189	0.984046	0.473333	0	0.598113	0	0.598113	2.76648	1.77098	30637.5	1.56562	69362.5	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
297.267	78467.8	100	44.366	4987.89	34239.6	100.019	106.54	117.948	89.5056	4436.6	737.897	4.03421	4.78934	0	0.246139	0.319326	0	2361.25	0.0367687	0	11.0537	0.756463	37.0964	32.9683	197211	1149.03	1.15371	0.0562213	0.0562213	163.814	123.919	16.4235	49.4667	14.9653	50.302	1033.23	16.7594	50.4331	1033.23	16.639	50.4375	174.097	37.9905	2.52072	0	2.52072	0	0.267923	-1.98813	0.728614	0	2.54945	1.37827	0.984457	0.470789	0	0.592829	0	0.592829	2.76149	1.76666	30602.3	1.56013	69397.7	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
298.278	78467.8	100	44.3719	4987.28	34240.2	115.827	106.579	118.004	89.5331	4437.19	737.897	4.07715	4.79063	0	0.243141	0.318911	0	2361.25	0.0367687	0	11.0537	0.756802	37.0966	32.9679	203494	1660.33	1.04037	0.055895	0.055895	164.022	124.132	16.2683	49.3118	14.8548	50.4234	1033.23	16.6602	50.6054	1033.23	16.5396	50.62	174.097	37.9905	2.52081	0	2.52081	0	0.281978	0.854575	0.727891	0	2.54399	1.37544	0.984842	0.468435	0	0.590784	0	0.590784	2.75656	1.76258	30567.2	1.55444	69432.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
299.289	78467.8	100	44.3755	4986.64	34240.8	89.5669	106.6	118.032	89.549	4437.55	737.897	4.01389	4.79126	0	0.241648	0.319773	0	2361.25	0.0367687	0	11.0537	0.754839	37.0968	32.9676	175812	952.118	0.923458	0.0557106	0.0557106	162.888	122.955	16.2563	49.6014	14.7923	50.451	1033.23	16.5662	50.5631	1033.23	16.4467	50.5744	174.097	37.9905	2.51999	0	2.51999	0	0.227831	-2.48132	0.727134	0	2.53865	1.37102	0.985216	0.466078	0	0.588359	0	0.588359	2.75164	1.7585	30532.2	1.54852	69467.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
300.3	78467.8	100	44.3811	4986.01	34241.5	101.528	106.647	118.093	89.5865	4438.11	737.897	4.03335	4.7925	0	0.238661	0.319624	0	2361.25	0.0367687	0	11.0537	0.755367	37.0971	32.9672	199543	1183.57	1.16913	0.0563388	0.0563388	163.203	123.278	16.0926	49.529	14.6956	50.3772	1033.23	16.4716	50.4981	1033.23	16.3524	50.5012	174.097	37.9905	2.51996	0	2.51996	0	0.276063	-1.9098	0.726448	0	2.53295	1.36775	0.985615	0.463649	0	0.585511	0	0.585511	2.74665	1.75424	30497.4	1.54318	69502.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
301.311	78467.8	100	44.3839	4985.39	34242.1	117.85	106.697	118.155	89.6278	4438.39	737.897	4.06309	4.79365	0	0.235684	0.320175	0	2361.25	0.0367687	0	11.0537	0.755644	37.0973	32.9668	199542	1713.48	1.02316	0.0559623	0.0559623	163.373	123.452	16.0256	49.7344	14.6117	50.5014	1033.23	16.3727	50.6898	1033.23	16.2534	50.7052	174.097	37.9905	2.51992	0	2.51992	0	0.280411	0.503972	0.725727	0	2.52755	1.36502	0.985987	0.4614	0	0.584206	0	0.584206	2.74172	1.75022	30462.7	1.53759	69537.3	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
302.322	78467.8	100	44.3846	4984.75	34242.7	90.7727	106.721	118.184	89.6477	4438.46	737.897	3.99976	4.79416	0	0.234192	0.320073	0	2361.25	0.0367687	0	11.0537	0.753746	37.0976	32.9665	179132	969.503	0.938219	0.0559861	0.0559861	162.286	122.323	15.919	49.6651	14.4981	50.5291	1033.23	16.2796	50.6257	1033.23	16.1605	50.6361	174.097	37.9905	2.5191	0	2.5191	0	0.230251	-1.67929	0.724984	0	2.52217	1.36055	0.986355	0.459099	0	0.581127	0	0.581127	2.73678	1.74612	30428.2	1.53187	69571.8	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
