Time(s)	PatientWeight(g)	HeartRate(1/min)	HeartStrokeVolume(mL)	BloodVolume(mL)	ExtravascularFluidVolume(mL)	ArterialPressure(mmHg)	MeanArterialPressure(mmHg)	SystolicArterialPressure(mmHg)	DiastolicArterialPressure(mmHg)	CardiacOutput(mL/min)	HemoglobinContent(g)	CentralVenousPressure(mmHg)	PulmonaryCapillariesWedgePressure(mmHg)	RespirationRate(1/min)	OxygenSaturation	CarbonDioxideSaturation	TidalVolume(mL)	TotalLungVolume(mL)	EndTidalCarbonDioxideFraction	TotalAlveolarVentilation(L/min)	TranspulmonaryPressure(cmH2O)	RespiratoryQuotient	CoreTemperature(degC)	SkinTemperature(degC)	GlomerularFiltrationRate(mL/day)	RenalBloodFlow(mL/min)	UrineProductionRate(mL/min)	LeftAfferentArterioleResistance(mmHg_min/mL)	RightAfferentArterioleResistance(mmHg_min/mL)	OxygenConsumptionRate(mL/min)	CarbonDioxideProductionRate(mL/min)	Aorta-Vascular-Oxygen-PartialPressure(mmHg)	Aorta-Vascular-CarbonDioxide-PartialPressure(mmHg)	VenaCava-Vascular-Oxygen-PartialPressure(mmHg)	VenaCava-Vascular-CarbonDioxide-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-Pressure(cmH2O)	LeftAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	LeftAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	RightAlveoli-Pulmonary-Pressure(cmH2O)	RightAlveoli-Pulmonary-Oxygen-PartialPressure(mmHg)	RightAlveoli-Pulmonary-CarbonDioxide-PartialPressure(mmHg)	Trachea-Pulmonary-Oxygen-PartialPressure(cmH2O)	Trachea-Pulmonary-CarbonDioxide-PartialPressure(cmH2O)	RightTubules-Urine-Sodium-Concentration(mg/mL)	RightTubules-Urine-Albumin-Concentration(mg/mL)	LeftTubules-Urine-Sodium-Concentration(mg/mL)	LeftTubules-Urine-Albumin-Concentration(mg/mL)	Oxygen-AlveolarTransfer(mL/s)	CarbonDioxide-AlveolarTransfer(mL/s)	NeuromuscularBlockLevel	SedationLevel	Brain-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Brain-Vascular-Succinylcholine-Concentration(ug/mL)	Fat-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Fat-Vascular-Succinylcholine-Concentration(ug/mL)	LeftKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	LeftKidney-Vascular-Succinylcholine-Concentration(ug/mL)	RightKidney-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	RightKidney-Vascular-Succinylcholine-Concentration(ug/mL)	Liver-Tissue-Succinylcholine-ExtravascularConcentration(ug/mL)	Liver-Vascular-Succinylcholine-Concentration(ug/mL)	Succinylcholine-MassInBody(ug)	Succinylcholine-PlasmaConcentration(ug/mL)	Succinylcholine-RemainingSystemicMassCleared(ug)	Succinylcholine-Kidneys-PartitionCoefficient	Succinylcholine-Brain-PartitionCoefficient	Succinylcholine-RightLung-PartitionCoefficient	Succinylcholine-LeftLung-PartitionCoefficient	Succinylcholine-Liver-PartitionCoefficient	Succinylcholine-Bone-PartitionCoefficient	Succinylcholine-Fat-PartitionCoefficient	Succinylcholine-Skin-PartitionCoefficient	Succinylcholine-Muscle-PartitionCoefficient	Succinylcholine-Spleen-PartitionCoefficient	Succinylcholine-Gut-PartitionCoefficient	Succinylcholine-Myocardium-PartitionCoefficient	Succinylcholine-Liver-MassCleared(ug)	Succinylcholine-Liver-MassExcreted(ug)	Succinylcholine-Kidneys-MassCleared(ug)	Succinylcholine-Kidneys-MassExcreted(ug)	
224.467	78467.8	105.882	41.2039	5008.81	34218.9	108.53	108.927	119.549	92.6796	4362.77	737.984	3.96638	4.65219	0	0.431161	0.31128	0	2361.25	0.0367687	0	11.0537	0.783034	37.0798	32.9816	205024	1348.42	1.18007	0.058189	0.058189	180.285	141.169	23.8294	47.7479	21.9054	48.6282	1033.23	24.2915	48.7353	1033.23	24.1111	48.7386	174.097	37.9904	2.55013	0	2.55013	0	0.365326	8.74185	0.16208	0	0.148695	0.0848255	0.0464392	0.041872	0	0.0433821	0	0.0433821	0.155261	0.106862	1682.89	0.112403	3344.89	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
225.478	78467.8	105.882	41.169	5008.05	34219.6	119.567	108.92	119.551	92.6763	4359.07	737.984	3.96885	4.65111	0	0.428031	0.312364	0	2361.25	0.0367687	0	11.0537	0.782934	37.0801	32.9812	197186	1713.5	0.99367	0.0579438	0.0579438	180.222	141.102	23.6928	48.1295	21.8297	48.7613	1033.23	24.1652	48.9185	1033.23	23.985	48.935	174.097	37.9904	2.54977	0	2.54977	0	0.353501	0.239947	0.161332	0	0.148417	0.0845921	0.046482	0.0414936	0	0.0431802	0	0.0431802	0.155074	0.106587	1680.47	0.111785	3347.31	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
226.489	78467.8	105.882	41.1408	5007.28	34220.4	98.6058	108.946	119.59	92.6997	4356.09	737.984	3.92554	4.65122	0	0.42624	0.320274	0	2361.25	0.0367687	0	11.0537	0.780638	37.0803	32.9808	177705	1061.66	0.912266	0.0588801	0.0588801	178.611	139.431	23.5733	50.7696	21.7565	48.7924	1033.23	24.0465	48.8941	1033.23	23.8682	48.908	174.097	37.9904	2.54907	0	2.54907	0	0.301213	-2.61797	0.160569	0	0.14814	0.0842828	0.0465242	0.0411172	0	0.0429824	0	0.0429824	0.154886	0.106311	1678.07	0.111154	3349.71	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
227.5	78467.8	105.882	41.1301	5006.51	34221.2	99.2888	108.967	119.62	92.7169	4354.95	737.984	3.9134	4.65164	0	0.423219	0.311848	0	2361.25	0.0367687	0	11.0537	0.781451	37.0806	32.9804	193283	1097.38	1.10154	0.0591999	0.0591999	179.189	140.028	23.4999	47.8986	21.5917	48.7348	1033.23	23.9269	48.8572	1033.23	23.7505	48.8661	174.097	37.9904	2.5487	0	2.5487	0	0.310787	-1.20441	0.159843	0	0.147849	0.0840076	0.046568	0.0407296	0	0.042499	0	0.042499	0.154695	0.106026	1675.68	0.110556	3352.1	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
228.511	78467.8	105.882	41.1171	5005.74	34221.9	108.578	109.014	119.687	92.7507	4353.57	737.984	3.95476	4.65308	0	0.420041	0.311777	0	2361.25	0.0367687	0	11.0537	0.781597	37.0808	32.98	204717	1345.1	1.17768	0.0585219	0.0585219	179.299	140.139	23.3728	47.854	21.506	48.7479	1033.23	23.8093	48.8406	1033.23	23.6349	48.8433	174.097	37.9904	2.54881	0	2.54881	0	0.302517	9.55693	0.159127	0	0.147564	0.0837622	0.0466105	0.0403571	0	0.0421892	0	0.0421892	0.154503	0.105749	1673.3	0.109968	3354.48	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
229.522	78467.8	105.882	41.1159	5004.98	34222.7	119.792	109.063	119.756	92.7856	4353.45	737.983	3.9571	4.65501	0	0.416938	0.312848	0	2361.25	0.0367687	0	11.0537	0.781501	37.0811	32.9796	197320	1714.37	0.993784	0.0581978	0.0581978	179.24	140.076	23.2441	48.2246	21.3983	48.8807	1033.23	23.6942	48.8947	1033.23	23.521	48.905	174.097	37.9904	2.54848	0	2.54848	0	0.341573	-0.187432	0.158409	0	0.147286	0.0835361	0.0466511	0.0400011	0	0.0420002	0	0.0420002	0.154311	0.105482	1670.94	0.109378	3356.84	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
230.533	78467.8	105.882	41.136	5004.21	34223.5	98.959	109.126	119.829	92.836	4355.58	737.982	3.91303	4.65691	0	0.415261	0.319617	0	2361.25	0.0367687	0	11.0537	0.779151	37.0813	32.9792	177966	1067.02	0.913487	0.0589714	0.0589714	177.61	138.385	23.1479	50.807	21.3108	48.9116	1033.23	23.5917	48.8005	1033.23	23.4208	48.8026	174.097	37.9904	2.54778	0	2.54778	0	0.318461	-1.87286	0.157677	0	0.14701	0.083236	0.0466911	0.0396468	0	0.0418216	0	0.0418216	0.154117	0.105212	1668.59	0.108778	3359.19	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
231.544	78467.8	105.882	41.1458	5003.43	34224.2	99.456	109.164	119.869	92.8678	4356.61	737.968	3.90026	4.65769	0	0.412538	0.312519	0	2361.25	0.0367687	0	11.0537	0.780022	37.0816	32.9788	193748	1099.09	1.10416	0.0592501	0.0592501	178.221	139.016	23.0151	47.9649	21.1473	48.8644	1033.23	23.4726	48.741	1033.23	23.3033	48.7426	174.097	37.9904	2.54741	0	2.54741	0	0.285081	-0.967009	0.156979	0	0.146718	0.0829686	0.0467329	0.0392815	0	0.041358	0	0.041358	0.153921	0.104934	1666.25	0.108206	3361.52	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
232.556	78467.8	105.882	41.1567	5002.66	34225	108.783	109.24	119.948	92.9336	4357.76	737.966	3.94106	4.65896	0	0.409488	0.312565	0	2361.25	0.0367687	0	11.0537	0.780169	37.0818	32.9784	205122	1345.9	1.18049	0.0586738	0.0586738	178.331	139.128	22.9213	47.8823	21.0326	48.8761	1033.23	23.3472	48.8633	1033.23	23.1783	48.8677	174.097	37.9904	2.54751	0	2.54751	0	0.381114	6.75578	0.156292	0	0.146432	0.0827309	0.0467733	0.0389302	0	0.0410672	0	0.0410672	0.153724	0.104663	1663.93	0.107645	3363.85	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
233.567	78467.8	105.882	41.1597	5001.9	34225.8	120.054	109.312	120.021	92.9966	4358.08	737.965	3.94396	4.65988	0	0.406215	0.313593	0	2361.25	0.0367687	0	11.0537	0.78008	37.0821	32.978	197578	1714.15	0.995471	0.0584752	0.0584752	178.277	139.071	22.7585	48.2294	20.9581	49.0078	1033.23	23.214	49.1053	1033.23	23.0448	49.1246	174.097	37.9904	2.54717	0	2.54717	0	0.369739	-0.00431768	0.155603	0	0.146154	0.0825122	0.046812	0.0385943	0	0.0408926	0	0.0408926	0.153527	0.104401	1661.62	0.107083	3366.16	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
234.578	78467.8	105.882	41.1576	5001.12	34226.5	99.2295	109.372	120.085	93.051	4357.86	737.965	3.90007	4.66042	0	0.404204	0.320257	0	2361.25	0.0367687	0	11.0537	0.77771	37.0823	32.9776	178074	1068.49	0.914298	0.0593174	0.0593174	176.653	137.385	22.6439	50.8309	20.848	49.0369	1033.23	23.093	49.1244	1033.23	22.9248	49.1422	174.097	37.9904	2.54645	0	2.54645	0	0.296823	-2.73102	0.1549	0	0.145877	0.0822206	0.0468502	0.0382598	0	0.0407283	0	0.0407283	0.153329	0.104137	1659.32	0.106511	3368.45	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
235.589	78467.8	105.882	41.1549	5000.34	34227.3	99.6571	109.397	120.112	93.0745	4357.58	737.965	3.88747	4.66055	0	0.400941	0.312912	0	2361.25	0.0367687	0	11.0537	0.778595	37.0826	32.9772	193757	1100.15	1.10451	0.0595665	0.0595665	177.266	138.019	22.541	48.0263	20.7596	48.9769	1033.23	22.9826	49.1134	1033.23	22.8163	49.1266	174.097	37.9904	2.54606	0	2.54606	0	0.311123	-1.26027	0.154232	0	0.145585	0.0819617	0.04689	0.0379151	0	0.040285	0	0.040285	0.153127	0.103864	1657.04	0.105968	3370.74	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
236.6	78467.8	105.882	41.1468	4999.57	34228.1	108.954	109.44	120.156	93.1149	4356.72	737.965	3.92837	4.66052	0	0.397774	0.312718	0	2361.25	0.0367687	0	11.0537	0.778731	37.0828	32.9768	205172	1346.66	1.18136	0.0588845	0.0588845	177.368	138.122	22.3687	48.0067	20.6504	48.9873	1033.23	22.8681	49.1342	1033.23	22.7036	49.1424	174.097	37.9904	2.54614	0	2.54614	0	0.351209	6.9296	0.153573	0	0.145299	0.0817322	0.0469285	0.0375838	0	0.0400112	0	0.0400112	0.152926	0.1036	1654.76	0.105433	3373.01	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
237.611	78467.8	105.882	41.1347	4998.8	34228.9	120.196	109.473	120.189	93.1495	4355.44	737.965	3.9319	4.66014	0	0.394742	0.313651	0	2361.25	0.0367687	0	11.0537	0.77863	37.0831	32.9764	197754	1714.43	0.996809	0.0586022	0.0586022	177.307	138.056	22.276	48.4038	20.5319	49.1182	1033.23	22.746	49.34	1033.23	22.5823	49.3611	174.097	37.9904	2.54578	0	2.54578	0	0.336228	0.206236	0.152911	0	0.145021	0.0815213	0.0469655	0.0372672	0	0.0398502	0	0.0398502	0.152724	0.103343	1652.5	0.104896	3375.27	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
238.622	78467.8	105.882	41.1189	4998.02	34229.6	99.3503	109.502	120.216	93.1814	4353.77	737.965	3.88853	4.6595	0	0.392994	0.320347	0	2361.25	0.0367687	0	11.0537	0.776266	37.0833	32.976	178292	1069.64	0.915663	0.0594125	0.0594125	175.704	136.393	22.2173	51.0354	20.4779	49.1468	1033.23	22.6322	49.3219	1033.23	22.4694	49.3397	174.097	37.9904	2.54504	0	2.54504	0	0.295263	-2.63876	0.152235	0	0.144744	0.081239	0.0470018	0.0369521	0	0.0396988	0	0.0396988	0.152521	0.103085	1650.25	0.10435	3377.52	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
239.633	78467.8	105.882	41.11	4997.24	34230.4	99.7687	109.516	120.228	93.1964	4352.83	737.949	3.8763	4.65911	0	0.390116	0.31313	0	2361.25	0.0367687	0	11.0537	0.777161	37.0836	32.9756	193878	1101.2	1.10542	0.0596714	0.0596714	176.318	137.027	22.113	48.2351	20.3327	49.0868	1033.23	22.518	49.2885	1033.23	22.3337	49.5471	174.097	37.9904	2.54464	0	2.54464	0	0.353893	-1.75127	0.151592	0	0.144453	0.080989	0.0470397	0.0366276	0	0.0392773	0	0.0392773	0.152315	0.102818	1648.02	0.10383	3379.76	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
240.644	78467.8	105.882	41.0912	4996.46	34231.2	109.043	109.54	120.251	93.2244	4350.83	737.944	3.91734	4.65823	0	0.3875	0.313028	0	2361.25	0.0367687	0	11.0537	0.777311	37.0838	32.9752	205178	1346.83	1.18167	0.0590099	0.0590099	176.428	137.139	21.9474	48.1637	20.2206	49.0977	1033.23	22.386	49.4365	1033.23	22.2023	49.5582	174.097	37.9904	2.54471	0	2.54471	0	0.454978	3.75707	0.150958	0	0.144168	0.0807673	0.0470764	0.0363158	0	0.03902	0	0.03902	0.152109	0.102559	1645.79	0.103318	3381.99	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
241.656	78467.8	105.882	41.0718	4995.69	34231.9	120.266	109.561	120.27	93.2495	4348.78	737.94	3.9213	4.65728	0	0.385326	0.313935	0	2361.25	0.0367687	0	11.0537	0.777223	37.0841	32.9748	197774	1713.54	0.997004	0.0587245	0.0587245	176.376	137.084	21.8908	48.465	20.111	49.2294	1033.23	22.2431	49.7187	1033.23	22.0625	49.831	174.097	37.9904	2.54435	0	2.54435	0	0.347622	0.368462	0.15032	0	0.14389	0.0805635	0.0471115	0.0360179	0	0.0388715	0	0.0388715	0.151903	0.102308	1643.57	0.102804	3384.2	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
242.667	78467.8	105.882	41.0525	4994.91	34232.7	99.4318	109.58	120.286	93.2721	4346.74	737.93	3.87824	4.65627	0	0.383926	0.320584	0	2361.25	0.0367687	0	11.0537	0.774859	37.0843	32.9744	178389	1070.43	0.916074	0.0595059	0.0595059	174.79	135.438	21.863	51.0532	20.003	49.2584	1033.23	22.112	49.7778	1033.23	21.9514	49.7646	174.097	37.9904	2.54362	0	2.54362	0	0.281569	-2.44265	0.149668	0	0.143614	0.0802893	0.0471461	0.0357212	0	0.0387308	0	0.0387308	0.151697	0.102055	1641.37	0.10228	3386.41	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
243.678	78467.8	105.882	41.043	4994.13	34233.5	99.8446	109.589	120.294	93.283	4345.73	737.879	3.86615	4.65576	0	0.382516	0.313328	0	2361.25	0.0367687	0	11.0537	0.775751	37.0846	32.9739	193959	1102.15	1.10577	0.0597366	0.0597366	175.397	136.064	21.7793	48.0398	19.9228	49.198	1033.23	21.9984	49.6974	1033.23	21.8394	49.6943	174.097	37.9904	2.54322	0	2.54322	0	0.303252	-1.08751	0.149045	0	0.143324	0.0800468	0.0471822	0.0354159	0	0.0383279	0	0.0383279	0.151487	0.101795	1639.18	0.101779	3388.6	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
244.689	78467.8	108	40.8846	4993.34	34234.3	107.845	110.234	120.662	94.0776	4415.54	737.878	3.904	4.64883	0	0.384324	0.313366	0	2361.25	0.0367687	0	11.0537	0.775868	37.0848	32.9736	204998	1299.31	1.1812	0.0594311	0.0594311	175.483	136.152	21.844	47.6517	19.8159	49.209	1033.23	21.8853	49.6584	1033.23	21.7285	49.6373	174.097	37.9904	2.54326	0	2.54326	0	0.331403	0.76093	0.148436	0	0.143036	0.0798253	0.0472176	0.0351184	0	0.0380848	0	0.0380848	0.151276	0.101538	1637	0.101291	3390.78	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
245.7	78467.8	105.882	40.6351	4992.58	34235.1	118.572	109.521	120.194	93.2563	4302.54	737.878	3.92223	4.63579	0	0.377949	0.313094	0	2361.25	0.0367687	0	11.0537	0.775876	37.0851	32.9732	200963	1672.88	1.01019	0.0590147	0.0590147	175.497	136.164	21.5925	47.4089	19.7173	49.3338	1033.23	21.7673	49.8293	1033.23	21.6134	49.8009	174.097	37.9904	2.54305	0	2.54305	0	0.323111	0.915796	0.147825	0	0.142758	0.079627	0.0472512	0.0348366	0	0.037904	0	0.037904	0.151066	0.101291	1634.83	0.100802	3392.95	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
246.711	78467.8	105.882	40.8044	4991.8	34235.8	107.195	109.409	120.057	93.1906	4320.47	737.878	3.87904	4.64044	0	0.378509	0.319848	0	2361.25	0.0367687	0	11.0537	0.773594	37.0853	32.9727	177004	1255.35	0.909789	0.0594841	0.0594841	173.982	134.591	21.6115	49.9506	19.6595	49.3552	1033.23	21.6578	49.783	1033.23	21.5103	49.7305	174.097	37.9904	2.54232	0	2.54232	0	0.272751	-2.24758	0.147197	0	0.142485	0.079386	0.0472838	0.0345616	0	0.0379071	0	0.0379071	0.150856	0.101048	1632.67	0.1003	3395.11	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
247.722	78467.8	108	40.8301	4991.01	34236.6	98.1115	109.758	120.087	93.7613	4409.65	737.878	3.85459	4.64735	0	0.369998	0.31429	0	2361.25	0.0367687	0	11.0537	0.774258	37.0856	32.9723	190292	1065.89	1.0837	0.0598308	0.0598308	174.43	135.054	21.2886	48.7142	19.5332	49.2909	1033.23	21.553	49.6663	1033.23	21.4075	49.6221	174.097	37.9904	2.54181	0	2.54181	0	0.272459	-0.853364	0.1466	0	0.142197	0.0791296	0.0473181	0.0342739	0	0.0374344	0	0.0374344	0.150643	0.100792	1630.52	0.0998233	3397.26	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
248.733	78467.8	108	40.4925	4990.23	34237.4	105.443	110.122	120.511	94.0221	4373.19	737.878	3.88904	4.62725	0	0.359055	0.314419	0	2361.25	0.0367687	0	11.0537	0.774341	37.0858	32.9719	202416	1235.77	1.16335	0.0595161	0.0595161	174.494	135.118	20.8024	49.1774	19.4117	49.2979	1033.23	21.4497	49.5897	1033.23	21.3047	49.5518	174.097	37.9904	2.54182	0	2.54182	0	0.308161	-1.64978	0.146014	0	0.14191	0.0789125	0.0473519	0.0339934	0	0.037203	0	0.037203	0.150429	0.10054	1628.38	0.0993564	3399.4	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
249.744	78467.8	108	40.2678	4989.45	34238.2	113.999	109.96	120.311	93.9148	4348.93	737.878	3.93116	4.6142	0	0.356457	0.314523	0	2361.25	0.0367687	0	11.0537	0.774417	37.0861	32.9715	207108	1512.91	1.08409	0.0590192	0.0590192	174.552	135.176	20.6848	49.1734	19.3297	49.352	1033.23	21.3406	49.7102	1033.23	21.196	49.6899	174.097	37.9904	2.5419	0	2.5419	0	0.297106	1.34672	0.145429	0	0.141628	0.0787092	0.0473845	0.0337234	0	0.0369908	0	0.0369908	0.150215	0.100294	1626.25	0.0988904	3401.53	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
250.756	78467.8	105.882	40.275	4988.68	34238.9	116.82	109.169	119.753	93.0434	4264.41	737.878	3.89392	4.61054	0	0.352895	0.317001	0	2361.25	0.0367687	0	11.0537	0.774133	37.0863	32.9711	182451	1600.17	0.932578	0.0592034	0.0592034	174.372	134.987	20.572	50.0756	19.2001	49.4468	1033.23	21.2358	49.73	1033.23	21.0918	49.7196	174.097	37.9904	2.54118	0	2.54118	0	0.308564	-0.940251	0.14483	0	0.141358	0.0785092	0.0474154	0.0334677	0	0.0369665	0	0.0369665	0.150002	0.100058	1624.13	0.0984141	3403.65	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
251.767	78467.8	108	40.4451	4987.9	34239.7	94.9457	109.439	119.69	93.5642	4368.07	737.878	3.86004	4.62248	0	0.352847	0.315289	0	2361.25	0.0367687	0	11.0537	0.772546	37.0866	32.9707	185690	1011.79	0.948246	0.0597959	0.0597959	173.331	133.906	20.6096	49.2124	19.1461	49.4781	1033.23	21.1331	49.6426	1033.23	20.9899	49.6318	174.097	37.9904	2.54056	0	2.54056	0	0.253252	-1.69077	0.144241	0	0.141078	0.0782413	0.0474472	0.0332027	0	0.0365978	0	0.0365978	0.149787	0.0998122	1622.02	0.097946	3405.76	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
252.778	78467.8	108	40.2386	4987.12	34240.5	101.78	109.875	120.206	93.8703	4345.77	737.878	3.86961	4.60902	0	0.351863	0.315335	0	2361.25	0.0367687	0	11.0537	0.772618	37.0869	32.9703	197327	1149.53	1.12876	0.0594402	0.0594402	173.387	133.962	20.5222	48.9869	19.0404	49.4181	1033.23	21.029	49.6084	1033.23	20.886	49.5997	174.097	37.9904	2.5404	0	2.5404	0	0.280889	-1.43342	0.143677	0	0.140791	0.0780277	0.0474794	0.0329384	0	0.036375	0	0.036375	0.14957	0.0995653	1619.92	0.0974989	3407.86	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
253.789	78467.8	108	40.0921	4986.34	34241.3	109.698	109.803	120.122	93.8174	4329.95	737.878	3.90845	4.60104	0	0.350063	0.315315	0	2361.25	0.0367687	0	11.0537	0.772674	37.0871	32.9699	204964	1369.02	1.18174	0.0589925	0.0589925	173.432	134.006	20.4641	48.828	18.9356	49.4382	1033.23	20.9252	49.6106	1033.23	20.7827	49.6017	174.097	37.9904	2.54049	0	2.54049	0	0.296437	11.4631	0.143114	0	0.14051	0.077825	0.0475106	0.0326831	0	0.036165	0	0.036165	0.149353	0.0993239	1617.83	0.0970533	3409.95	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
254.8	78467.8	108	40.017	4985.57	34242	119.486	109.721	120.021	93.7663	4321.83	737.878	3.91499	4.59554	0	0.347807	0.315736	0	2361.25	0.0367687	0	11.0537	0.772489	37.0874	32.9695	199949	1688.94	1.00775	0.0588814	0.0588814	173.319	133.887	20.3732	48.9197	18.8453	49.5777	1033.23	20.8164	49.7646	1033.23	20.6746	49.7703	174.097	37.9904	2.5402	0	2.5402	0	0.305385	0.471138	0.142549	0	0.140235	0.0776362	0.0475407	0.0324377	0	0.0360297	0	0.0360297	0.149136	0.0990888	1615.75	0.0966062	3412.02	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
255.811	78467.8	108	39.9609	4984.79	34242.8	110.117	109.678	119.965	93.747	4315.78	737.878	3.88024	4.59154	0	0.345937	0.32029	0	2361.25	0.0367687	0	11.0537	0.770697	37.0876	32.9691	178657	1336.82	0.918402	0.0596818	0.0596818	172.159	132.682	20.3413	50.5515	18.7347	49.6129	1033.23	20.7134	49.7602	1033.23	20.5722	49.7676	174.097	37.9904	2.53959	0	2.53959	0	0.286624	-2.23117	0.141974	0	0.139963	0.0774106	0.0475701	0.0321963	0	0.0360197	0	0.0360197	0.148919	0.0988548	1613.68	0.0961519	3414.09	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
256.822	78467.8	108	39.9358	4984.01	34243.6	97.2083	109.676	119.959	93.751	4313.07	737.878	3.84767	4.59003	0	0.343956	0.315881	0	2361.25	0.0367687	0	11.0537	0.770835	37.0879	32.9687	187722	1055.09	1.06841	0.0596701	0.0596701	172.257	132.781	20.191	48.8505	18.6219	49.5638	1033.23	20.6102	49.707	1033.23	20.4701	49.7106	174.097	37.9904	2.53906	0	2.53906	0	0.266525	-0.798162	0.14142	0	0.13968	0.0771637	0.0476006	0.0319471	0	0.0355938	0	0.0355938	0.1487	0.0986119	1611.63	0.0957156	3416.15	1.01892	0.93089	1.06888	1.06888	0.92968	0.881872	0.9086	1.10632	0.895002	0.966108	1.02683	1.05629	0	0	0	nan
